"X","Y","Z"
1485.70,1294.97,98.22
1485.90,1294.58,98.22
1485.91,1294.57,98.22
1485.72,1294.90,98.22
1485.71,1294.88,98.22
1485.88,1294.55,98.21
1485.88,1294.55,98.21
1485.93,1294.63,98.21
1485.92,1294.64,98.21
1485.83,1294.62,98.21
1485.82,1294.60,98.21
1485.92,1294.61,98.20
1485.92,1294.61,98.20
1485.90,1294.70,98.20
1485.88,1294.68,98.21
1485.93,1294.92,98.22
1485.91,1294.93,98.22
1485.73,1294.90,98.22
1485.73,1294.90,98.22
1485.77,1294.93,98.23
1485.81,1294.98,98.22
1485.83,1294.66,98.21
1485.84,1294.65,98.21
1485.85,1294.65,98.21
1485.85,1294.64,98.21
1485.94,1294.68,98.20
1485.97,1294.69,98.20
1485.98,1294.98,98.22
1485.85,1294.75,98.20
1485.84,1294.74,98.19
1485.94,1294.70,98.19
1485.93,1294.68,98.19
1485.95,1294.79,98.19
1485.95,1294.80,98.19
1485.97,1294.77,98.18
1485.99,1294.76,98.20
1485.24,1294.59,98.20
1485.24,1294.61,98.21
1485.42,1294.98,98.23
1485.40,1294.96,98.24
1485.27,1294.62,98.20
1485.28,1294.64,98.19
1485.43,1294.83,98.23
1485.43,1294.85,98.23
1485.06,1294.83,98.21
1485.01,1294.70,98.21
1485.02,1294.70,98.21
1485.12,1294.85,98.22
1485.12,1294.84,98.22
1485.14,1294.85,98.22
1485.14,1294.84,98.22
1485.39,1294.76,98.20
1485.15,1294.66,98.20
1485.16,1294.65,98.20
1485.06,1294.73,98.21
1485.05,1294.73,98.21
1485.14,1294.84,98.22
1485.14,1294.84,98.22
1485.02,1294.78,98.21
1485.01,1294.78,98.21
1485.05,1294.90,98.23
1485.05,1294.90,98.23
1485.08,1294.78,98.21
1485.14,1294.82,98.22
1485.13,1294.84,98.21
1485.11,1294.83,98.21
1485.11,1294.84,98.21
1485.10,1294.88,98.21
1485.11,1294.89,98.21
1485.01,1294.86,98.20
1485.11,1294.88,98.21
1485.42,1294.79,98.20
1485.42,1294.77,98.20
1485.48,1294.83,98.20
1485.66,1294.68,98.20
1485.65,1294.66,98.19
1485.62,1294.73,98.20
1485.59,1294.76,98.20
1485.64,1294.79,98.20
1485.63,1294.79,98.20
1485.02,1294.60,98.19
1485.02,1294.62,98.19
1485.43,1294.60,98.18
1485.44,1294.62,98.19
1485.48,1294.66,98.19
1485.46,1294.63,98.20
1485.46,1294.76,98.18
1485.44,1294.75,98.19
1485.00,1294.78,98.16
1485.00,1294.78,98.17
1485.11,1294.97,98.17
1485.14,1294.73,98.15
1485.13,1294.73,98.16
1485.78,1294.60,98.19
1485.76,1294.59,98.19
1485.57,1294.59,98.19
1485.58,1294.59,98.19
1485.54,1294.59,98.19
1485.55,1294.57,98.18
1485.52,1294.61,98.20
1485.53,1294.58,98.19
1485.51,1294.60,98.19
1485.50,1294.60,98.19
1485.45,1294.57,98.18
1485.50,1294.56,98.19
1485.54,1294.58,98.18
1485.49,1294.57,98.18
1485.78,1294.73,98.18
1485.79,1294.73,98.18
1485.53,1294.56,98.18
1485.98,1294.57,98.17
1485.97,1294.55,98.17
1485.82,1294.55,98.17
1485.82,1294.56,98.17
1485.58,1294.56,98.17
1485.58,1294.57,98.18
1485.59,1294.56,98.16
1485.61,1294.58,98.17
1485.53,1294.72,98.15
1485.73,1294.56,98.16
1485.96,1294.54,98.16
1485.96,1294.55,98.16
1485.08,1294.96,98.15
1486.01,1294.58,98.12
1485.99,1294.57,98.11
1485.93,1294.79,98.12
1485.30,1294.69,98.13
1485.29,1294.70,98.13
1485.38,1294.66,98.00
1485.33,1294.97,97.92
1485.34,1294.96,97.91
1485.72,1294.60,97.93
1485.72,1294.61,97.94
1485.97,1294.76,97.95
1485.95,1294.79,97.93
1485.07,1294.93,97.86
1485.06,1294.93,97.88
1485.90,1294.71,97.85
1485.68,1294.87,97.63
1485.05,1294.67,97.53
1485.12,1294.70,97.49
1485.76,1294.80,97.49
1485.79,1294.77,97.51
1485.76,1294.97,97.47
1485.76,1294.96,97.47
1485.76,1294.69,97.47
1485.77,1294.68,97.48
1485.04,1294.76,97.44
1485.05,1294.76,97.44
1485.64,1294.74,97.34
1485.63,1294.75,97.34
1485.59,1294.74,97.32
1485.60,1294.71,97.34
1485.25,1294.63,97.33
1485.25,1294.64,97.32
1485.41,1294.61,97.29
1485.44,1294.59,97.30
1485.93,1294.97,97.21
1485.21,1294.90,97.22
1485.23,1294.89,97.22
1485.14,1294.75,97.22
1485.04,1294.66,97.12
1485.07,1294.63,97.13
1486.00,1294.72,98.80
1486.01,1294.72,98.80
1486.47,1294.62,98.77
1486.47,1294.62,98.78
1486.30,1294.67,98.79
1486.31,1294.65,98.80
1486.02,1294.79,98.78
1486.03,1294.80,98.77
1486.94,1294.85,98.78
1486.94,1294.86,98.77
1486.56,1294.73,98.79
1486.57,1294.73,98.79
1486.78,1294.95,98.70
1486.96,1294.79,98.65
1486.95,1294.82,98.64
1486.54,1294.71,98.35
1486.54,1294.72,98.34
1486.03,1294.76,98.24
1485.98,1294.72,98.25
1486.55,1294.79,98.26
1486.55,1294.81,98.25
1486.34,1294.90,98.24
1486.24,1294.87,98.23
1486.20,1294.82,98.23
1486.70,1294.77,98.21
1486.70,1294.79,98.24
1486.80,1294.91,98.23
1486.80,1294.90,98.23
1486.87,1294.64,98.19
1486.87,1294.67,98.20
1486.06,1294.86,98.18
1486.05,1294.89,98.19
1486.06,1294.85,98.18
1486.06,1294.86,98.18
1486.12,1294.80,98.17
1486.11,1294.79,98.17
1486.12,1294.79,98.16
1486.09,1294.77,98.20
1486.11,1294.94,98.17
1486.11,1294.93,98.16
1486.10,1294.93,98.18
1486.11,1294.92,98.17
1486.65,1294.86,98.19
1486.65,1294.86,98.19
1486.87,1294.60,98.19
1486.86,1294.62,98.19
1486.85,1294.60,98.19
1486.86,1294.61,98.19
1486.83,1294.90,98.20
1486.83,1294.88,98.19
1486.85,1294.70,98.18
1486.86,1294.70,98.18
1486.89,1294.80,98.09
1486.89,1294.84,98.08
1486.43,1294.61,98.06
1486.30,1294.78,97.99
1486.34,1294.87,97.98
1486.94,1294.82,97.80
1486.97,1294.83,97.79
1486.49,1294.90,97.64
1486.67,1294.75,97.60
1486.82,1294.67,97.57
1486.84,1294.70,97.57
1486.79,1294.71,97.52
1486.78,1294.75,97.51
1486.71,1294.85,97.45
1486.73,1294.83,97.47
1486.93,1294.76,97.41
1486.91,1294.79,97.42
1486.22,1294.88,97.41
1486.24,1294.88,97.42
1486.97,1294.71,97.41
1486.99,1294.71,97.43
1486.51,1294.92,97.34
1486.53,1294.96,97.31
1486.89,1294.88,97.30
1486.20,1294.94,97.25
1486.21,1294.93,97.25
1486.08,1294.74,97.27
1486.07,1294.76,97.27
1486.98,1294.84,97.21
1486.98,1294.83,97.21
1486.94,1294.89,97.21
1486.95,1294.90,97.21
1487.22,1294.73,98.53
1487.23,1294.74,98.52
1487.16,1294.64,98.48
1487.15,1294.64,98.49
1487.39,1294.72,98.22
1487.39,1294.73,98.23
1487.35,1294.64,98.18
1487.37,1294.64,98.18
1487.44,1294.83,98.14
1487.44,1294.85,98.14
1487.10,1294.81,98.15
1487.10,1294.80,98.15
1487.00,1294.75,98.16
1487.00,1294.73,98.15
1487.10,1294.64,97.85
1487.86,1294.82,97.83
1487.16,1294.83,97.65
1487.59,1294.94,97.54
1487.57,1294.88,97.48
1487.77,1294.75,97.48
1487.79,1294.74,97.49
1487.95,1294.97,97.38
1487.03,1294.87,97.37
1487.03,1294.87,97.37
1487.14,1295.01,97.39
1487.16,1294.99,97.38
1487.13,1294.80,97.07
1487.14,1294.79,97.07
1488.10,1294.82,97.58
1488.07,1294.81,97.59
1485.43,1295.90,98.82
1485.39,1295.89,98.83
1485.90,1295.47,98.77
1485.84,1295.48,98.77
1485.30,1295.46,98.70
1485.44,1295.59,98.66
1485.42,1295.60,98.66
1485.03,1295.27,98.48
1485.05,1295.24,98.49
1485.89,1295.55,98.42
1485.92,1295.55,98.43
1485.37,1295.21,98.38
1485.24,1295.38,98.35
1485.26,1295.36,98.38
1485.22,1295.34,98.35
1485.11,1295.51,98.30
1485.11,1295.52,98.31
1485.10,1295.37,98.31
1485.11,1295.35,98.32
1485.89,1295.19,98.31
1485.64,1295.77,98.32
1485.65,1295.77,98.32
1485.55,1295.03,98.26
1485.55,1295.01,98.28
1485.85,1295.06,98.25
1485.83,1295.04,98.24
1485.58,1295.48,98.25
1485.59,1295.48,98.25
1485.17,1295.66,98.26
1485.21,1295.66,98.28
1485.17,1295.65,98.26
1485.19,1295.67,98.26
1485.13,1295.67,98.26
1485.15,1295.67,98.27
1485.14,1295.65,98.26
1485.16,1295.64,98.27
1485.13,1295.65,98.26
1485.14,1295.64,98.27
1485.46,1295.31,98.24
1485.48,1295.28,98.24
1485.80,1295.05,98.23
1485.79,1295.04,98.23
1485.08,1295.43,98.21
1485.07,1295.45,98.21
1485.65,1295.16,98.21
1485.67,1295.15,98.20
1485.38,1295.46,98.18
1485.34,1295.45,98.18
1485.42,1295.18,98.12
1485.44,1295.16,98.11
1485.85,1295.52,98.18
1485.88,1295.53,98.19
1485.80,1295.94,98.11
1485.77,1295.91,98.10
1485.53,1295.55,98.05
1485.77,1295.70,97.97
1485.57,1295.90,97.89
1485.32,1295.77,97.75
1485.65,1295.72,97.79
1485.63,1295.75,97.76
1485.14,1295.17,97.75
1485.73,1295.61,97.74
1485.71,1295.59,97.74
1485.17,1295.62,97.64
1485.18,1295.56,97.68
1485.83,1295.59,97.61
1485.84,1295.61,97.59
1485.54,1295.58,97.61
1485.64,1295.72,97.60
1485.90,1295.82,97.59
1485.91,1295.82,97.59
1485.33,1295.42,97.58
1485.33,1295.40,97.58
1485.38,1295.06,97.55
1485.40,1295.05,97.54
1485.18,1295.25,97.51
1485.17,1295.25,97.50
1485.07,1295.43,97.52
1485.01,1295.37,97.52
1485.01,1295.38,97.53
1485.24,1295.78,97.50
1485.24,1295.77,97.49
1485.92,1295.26,97.49
1485.63,1295.85,97.53
1485.68,1295.88,97.54
1485.65,1295.83,97.53
1485.84,1295.54,97.52
1485.56,1295.59,97.53
1485.50,1295.82,97.53
1485.97,1295.96,97.54
1485.43,1295.28,97.45
1485.42,1295.00,97.42
1485.43,1295.00,97.41
1485.80,1295.14,97.36
1485.81,1295.13,97.36
1485.93,1295.44,97.37
1485.24,1295.39,97.39
1485.22,1295.42,97.37
1485.10,1295.60,97.40
1485.12,1295.58,97.39
1485.60,1295.29,97.30
1485.59,1295.28,97.30
1485.04,1295.25,97.34
1485.04,1295.26,97.35
1485.32,1295.45,97.35
1485.30,1295.45,97.34
1485.40,1295.50,97.34
1485.41,1295.48,97.32
1485.99,1295.56,97.37
1485.99,1295.57,97.36
1485.29,1295.57,97.32
1485.29,1295.59,97.33
1485.68,1295.90,97.31
1485.71,1295.91,97.29
1485.80,1295.54,97.32
1485.80,1295.51,97.33
1485.50,1295.20,97.24
1485.50,1295.19,97.24
1485.96,1295.81,97.27
1485.96,1295.79,97.26
1485.90,1295.97,97.27
1485.91,1295.97,97.28
1485.84,1295.73,97.22
1485.84,1295.72,97.22
1485.95,1295.65,97.21
1485.95,1295.66,97.22
1485.01,1295.02,97.23
1485.42,1295.12,97.18
1485.44,1295.12,97.19
1485.07,1295.97,97.20
1486.46,1295.64,98.88
1486.47,1295.63,98.88
1486.58,1295.59,98.79
1486.57,1295.58,98.81
1485.99,1295.28,98.72
1486.00,1295.28,98.72
1486.28,1295.48,98.59
1486.27,1295.47,98.59
1486.52,1295.38,98.55
1486.53,1295.41,98.56
1486.69,1295.68,98.53
1486.68,1295.69,98.49
1486.91,1295.95,98.46
1486.89,1295.99,98.45
1486.46,1295.41,98.43
1486.46,1295.39,98.43
1486.26,1295.93,98.39
1486.27,1295.94,98.39
1486.58,1295.18,98.39
1486.59,1295.19,98.39
1486.02,1295.43,98.31
1486.02,1295.44,98.32
1486.09,1295.63,98.29
1486.09,1295.64,98.28
1486.01,1295.61,98.27
1486.02,1295.62,98.26
1486.41,1295.14,98.27
1486.40,1295.15,98.27
1486.09,1295.38,98.24
1486.10,1295.37,98.25
1486.04,1295.45,98.26
1486.02,1295.44,98.25
1486.02,1295.52,98.24
1486.45,1295.82,98.23
1486.44,1295.83,98.22
1486.06,1295.08,98.24
1486.32,1295.32,98.23
1486.71,1295.10,98.18
1486.70,1295.11,98.18
1486.63,1295.02,98.18
1486.63,1295.01,98.19
1486.82,1295.49,98.16
1486.79,1295.45,98.19
1486.00,1295.46,98.20
1486.01,1295.48,98.19
1486.37,1295.21,97.90
1486.36,1295.19,97.90
1486.12,1295.97,97.88
1486.12,1295.97,97.88
1486.17,1295.36,97.80
1486.15,1295.38,97.79
1486.63,1295.29,97.79
1486.64,1295.28,97.78
1486.78,1295.63,97.77
1486.52,1295.41,97.74
1486.52,1295.39,97.74
1486.57,1295.47,97.74
1486.58,1295.46,97.74
1486.60,1295.10,97.71
1486.59,1295.11,97.71
1486.08,1295.49,97.70
1486.10,1295.50,97.71
1486.37,1295.89,97.67
1486.39,1295.87,97.68
1486.21,1295.25,97.62
1486.23,1295.26,97.62
1486.33,1295.24,97.61
1486.35,1295.25,97.61
1486.40,1295.84,97.57
1486.40,1295.82,97.59
1486.68,1295.02,97.61
1486.70,1295.02,97.62
1486.74,1295.68,97.62
1486.73,1295.69,97.63
1486.78,1295.85,97.58
1486.63,1295.96,97.59
1486.38,1295.24,97.58
1486.25,1295.07,97.58
1486.19,1295.45,97.51
1486.51,1295.12,97.52
1486.67,1295.44,97.49
1486.80,1295.58,97.49
1486.43,1295.76,97.49
1486.07,1295.83,97.52
1486.15,1295.96,97.54
1486.11,1295.05,97.49
1486.16,1295.08,97.47
1486.93,1295.67,97.46
1486.93,1295.65,97.47
1486.48,1295.14,97.42
1486.49,1295.14,97.43
1486.52,1295.54,97.45
1486.49,1295.53,97.44
1486.87,1295.50,97.43
1486.88,1295.53,97.41
1486.75,1295.02,97.37
1486.76,1295.02,97.38
1486.62,1295.44,97.31
1486.66,1295.47,97.30
1486.70,1295.03,97.26
1486.71,1295.04,97.27
1486.60,1295.28,97.26
1486.60,1295.28,97.25
1486.23,1295.92,97.28
1486.79,1295.39,97.22
1486.80,1295.38,97.22
1486.09,1295.02,97.22
1486.10,1295.03,97.22
1486.11,1295.93,97.23
1486.12,1295.94,97.23
1486.45,1295.58,97.23
1486.46,1295.59,97.23
1486.55,1295.38,97.19
1486.56,1295.41,97.17
1486.97,1295.58,97.20
1486.98,1295.62,97.18
1487.00,1295.88,97.12
1486.94,1295.87,97.10
1487.41,1299.12,99.41
1487.39,1299.10,99.42
1487.03,1299.67,99.42
1487.03,1299.67,99.44
1487.02,1299.24,99.40
1487.00,1299.22,99.41
1487.04,1299.80,99.38
1487.24,1299.29,99.38
1487.22,1299.27,99.38
1487.21,1299.30,99.35
1487.88,1299.32,99.34
1487.88,1299.29,99.35
1487.82,1299.97,98.50
1487.65,1299.66,98.49
1487.69,1299.67,98.49
1487.75,1299.49,98.47
1487.43,1299.58,98.45
1487.55,1299.37,98.27
1487.73,1299.38,98.21
1487.72,1299.42,98.21
1487.10,1299.80,98.23
1487.11,1299.76,98.24
1487.43,1299.89,98.23
1487.44,1299.90,98.22
1487.15,1299.45,98.18
1487.18,1299.39,98.17
1487.53,1299.56,97.97
1487.54,1299.59,97.95
1487.43,1299.32,97.95
1487.44,1299.35,97.97
1487.31,1299.86,97.90
1487.64,1299.73,97.87
1487.65,1299.72,97.87
1487.73,1299.79,97.83
1487.77,1299.79,97.84
1487.60,1299.43,97.87
1487.14,1299.32,97.88
1487.16,1299.35,97.89
1487.26,1299.48,97.85
1487.19,1299.29,97.84
1487.16,1299.28,97.85
1487.56,1299.15,97.75
1487.54,1299.14,97.76
1487.34,1299.29,97.70
1487.34,1299.30,97.69
1487.67,1299.30,97.54
1487.39,1299.75,97.56
1487.35,1299.73,97.55
1487.11,1299.89,97.55
1487.11,1299.86,97.55
1487.11,1299.89,97.55
1487.10,1299.86,97.54
1487.63,1299.73,97.56
1487.69,1299.90,97.56
1487.65,1299.92,97.55
1487.69,1299.08,97.51
1487.67,1299.05,97.52
1487.60,1299.89,97.53
1487.57,1299.88,97.50
1487.61,1299.59,97.51
1487.61,1299.58,97.51
1487.63,1299.74,97.51
1487.63,1299.75,97.50
1487.59,1299.83,97.51
1487.61,1299.82,97.50
1487.53,1299.49,97.48
1487.54,1299.50,97.51
1487.45,1299.34,97.49
1487.28,1299.56,97.53
1487.26,1299.55,97.53
1487.11,1299.66,97.53
1487.12,1299.65,97.52
1487.26,1299.83,97.49
1487.27,1299.84,97.51
1487.02,1299.74,97.49
1487.04,1299.84,97.49
1487.03,1299.81,97.50
1487.02,1299.83,97.50
1487.64,1299.74,97.46
1487.65,1299.76,97.47
1487.64,1299.11,97.47
1487.62,1299.09,97.48
1487.69,1299.31,97.48
1487.67,1299.32,97.49
1487.78,1299.37,97.47
1487.79,1299.35,97.47
1487.61,1299.03,97.44
1487.63,1299.01,97.45
1487.51,1299.19,97.45
1487.48,1299.21,97.47
1487.42,1299.18,97.47
1487.45,1299.15,97.46
1487.35,1299.29,97.44
1487.19,1299.36,97.45
1487.08,1299.43,97.46
1487.41,1299.49,97.48
1487.22,1299.50,97.45
1487.16,1299.53,97.45
1487.18,1299.53,97.44
1487.33,1299.63,97.47
1487.43,1299.51,97.48
1487.43,1299.53,97.47
1487.38,1299.49,97.49
1487.39,1299.52,97.46
1487.28,1299.58,97.48
1487.29,1299.54,97.46
1487.35,1299.88,97.46
1487.26,1299.81,97.47
1487.29,1299.79,97.47
1487.21,1299.74,97.48
1487.27,1299.61,97.47
1487.24,1299.58,97.44
1487.22,1299.58,97.45
1487.03,1299.97,97.46
1487.62,1299.29,97.43
1487.62,1299.39,97.41
1487.60,1299.41,97.41
1487.13,1299.92,97.43
1487.16,1299.55,97.42
1487.03,1299.57,97.41
1487.03,1299.59,97.42
1487.03,1299.56,97.41
1487.03,1299.54,97.42
1487.04,1299.58,97.40
1487.02,1299.56,97.40
1487.78,1299.05,97.43
1487.78,1299.04,97.43
1487.75,1299.03,97.41
1487.78,1299.02,97.42
1487.76,1299.01,97.41
1487.08,1299.77,97.35
1487.02,1299.58,97.41
1487.02,1299.58,97.46
1487.43,1298.98,97.32
1487.43,1299.00,97.31
1487.39,1299.80,97.19
1487.36,1299.82,97.19
1487.31,1298.85,99.37
1487.32,1298.83,99.36
1487.22,1298.76,99.35
1487.20,1298.74,99.35
1487.38,1298.97,99.33
1487.39,1298.99,99.34
1487.41,1298.88,99.30
1487.43,1298.89,99.31
1487.40,1298.88,99.30
1487.42,1298.87,99.30
1487.25,1298.68,99.29
1487.27,1298.67,99.30
1487.27,1298.76,99.30
1487.25,1298.79,99.29
1487.23,1298.75,99.30
1487.22,1298.73,99.28
1487.18,1298.78,99.31
1487.19,1298.77,99.30
1487.23,1298.67,99.30
1487.22,1298.69,99.30
1487.30,1298.92,99.29
1487.27,1298.91,99.28
1487.30,1298.74,99.27
1487.31,1298.71,99.26
1487.24,1298.80,99.26
1487.25,1298.77,99.26
1487.10,1298.63,99.22
1487.12,1298.66,99.24
1487.18,1298.62,99.22
1487.12,1298.66,99.23
1487.15,1298.42,99.24
1487.12,1298.44,99.23
1487.21,1298.24,99.22
1487.19,1298.23,99.22
1487.15,1298.39,99.21
1487.17,1298.38,99.21
1487.23,1298.10,99.19
1487.22,1298.09,99.19
1487.13,1298.10,99.18
1487.13,1298.09,99.18
1487.28,1298.17,98.77
1487.51,1298.40,98.72
1487.06,1298.11,98.68
1487.06,1298.01,98.68
1487.64,1298.27,98.66
1487.72,1298.97,98.61
1487.72,1298.95,98.60
1487.37,1298.38,98.54
1487.27,1298.91,98.49
1487.60,1298.31,98.35
1487.44,1298.24,98.36
1487.44,1298.69,98.21
1487.68,1298.57,98.01
1487.68,1298.56,98.00
1487.77,1298.54,98.00
1487.76,1298.53,98.00
1487.39,1298.54,97.93
1487.79,1298.81,97.86
1487.09,1298.97,97.86
1487.10,1298.98,97.86
1487.75,1298.53,97.83
1487.84,1298.80,97.81
1487.85,1298.62,97.73
1487.85,1298.91,97.70
1487.54,1298.23,97.71
1487.52,1298.17,97.69
1487.03,1298.75,97.73
1487.71,1298.52,97.68
1487.70,1298.54,97.68
1487.45,1298.73,97.68
1487.45,1298.71,97.70
1487.18,1298.72,97.66
1487.15,1298.72,97.67
1487.59,1298.07,97.68
1487.56,1298.06,97.69
1487.18,1298.46,97.68
1487.22,1298.46,97.67
1487.43,1298.79,97.62
1487.50,1298.04,97.56
1487.39,1298.07,97.53
1487.28,1298.09,97.49
1487.37,1298.13,97.50
1487.20,1298.31,97.49
1487.13,1298.38,97.49
1487.08,1298.40,97.48
1487.64,1298.41,97.47
1487.77,1298.39,97.45
1487.83,1298.38,97.46
1487.82,1298.04,97.47
1487.84,1298.02,97.46
1487.54,1298.31,97.45
1487.57,1298.50,97.45
1487.62,1298.69,97.45
1487.83,1298.84,97.46
1487.66,1298.96,97.45
1487.51,1298.79,97.45
1487.44,1298.59,97.44
1487.43,1298.92,97.47
1487.44,1298.89,97.48
1487.18,1298.55,97.45
1487.04,1298.65,97.44
1487.25,1298.53,97.46
1487.27,1298.51,97.44
1487.17,1298.69,97.45
1487.18,1298.71,97.43
1487.49,1298.25,97.47
1487.47,1298.26,97.49
1487.51,1298.25,97.46
1487.36,1298.13,97.48
1487.35,1298.16,97.49
1487.34,1298.41,97.46
1487.35,1298.40,97.47
1487.30,1298.16,97.48
1487.31,1298.19,97.45
1487.36,1298.17,97.47
1487.32,1298.17,97.45
1487.30,1298.05,97.48
1487.33,1298.07,97.47
1487.29,1298.29,97.46
1487.29,1298.04,97.45
1487.27,1298.12,97.45
1487.23,1298.02,97.47
1487.13,1298.19,97.46
1487.32,1298.01,97.45
1487.29,1298.18,97.45
1487.23,1298.21,97.44
1487.20,1298.24,97.46
1487.24,1298.21,97.45
1487.18,1298.12,97.45
1487.18,1298.16,97.46
1487.23,1298.09,97.45
1487.16,1298.05,97.46
1487.22,1298.05,97.47
1487.23,1298.06,97.45
1487.19,1298.41,97.45
1487.21,1298.42,97.46
1487.29,1298.16,97.45
1487.18,1298.13,97.44
1487.24,1298.16,97.45
1487.26,1298.18,97.46
1487.19,1298.05,97.46
1487.22,1298.13,97.44
1487.13,1298.25,97.45
1487.10,1298.27,97.45
1487.12,1298.40,97.45
1487.13,1298.42,97.45
1487.27,1298.15,97.45
1487.24,1298.15,97.44
1487.22,1298.15,97.45
1487.23,1298.14,97.44
1487.20,1298.14,97.45
1487.19,1298.14,97.44
1487.18,1298.16,97.44
1487.12,1298.14,97.45
1487.11,1298.46,97.44
1487.06,1298.45,97.47
1487.07,1298.46,97.48
1487.09,1298.41,97.45
1487.08,1298.40,97.46
1487.09,1298.27,97.44
1487.11,1298.26,97.44
1487.11,1298.26,97.44
1487.06,1298.19,97.47
1487.04,1298.21,97.47
1487.09,1298.17,97.47
1487.23,1298.15,97.44
1487.17,1298.12,97.44
1487.19,1298.03,97.45
1487.18,1298.04,97.45
1487.14,1298.11,97.44
1487.18,1298.07,97.44
1487.13,1298.11,97.44
1487.03,1298.29,97.44
1487.08,1298.41,97.44
1487.87,1298.53,97.42
1487.88,1298.53,97.39
1487.23,1298.39,97.44
1487.21,1298.37,97.45
1487.08,1298.57,97.45
1487.10,1298.56,97.44
1487.86,1298.24,97.44
1487.85,1298.25,97.43
1487.65,1298.32,97.43
1487.67,1298.44,97.44
1487.65,1298.44,97.44
1487.66,1298.31,97.44
1487.66,1298.32,97.44
1487.53,1298.35,97.43
1487.55,1298.33,97.45
1487.73,1298.36,97.43
1487.73,1298.36,97.43
1487.64,1298.40,97.45
1487.61,1298.41,97.43
1487.57,1298.34,97.44
1487.56,1298.34,97.44
1487.66,1298.38,97.44
1487.67,1298.37,97.43
1487.65,1298.20,97.42
1487.69,1298.20,97.44
1487.59,1298.36,97.43
1487.60,1298.35,97.43
1487.62,1298.35,97.43
1487.63,1298.36,97.43
1487.51,1298.40,97.42
1487.50,1298.39,97.43
1487.73,1298.47,97.43
1487.74,1298.46,97.44
1487.60,1298.46,97.43
1487.61,1298.47,97.43
1487.75,1298.11,97.43
1487.74,1298.10,97.43
1487.59,1298.36,97.42
1487.62,1298.34,97.43
1487.66,1298.36,97.43
1487.67,1298.35,97.43
1487.59,1298.01,97.42
1487.58,1298.00,97.40
1487.79,1298.04,97.41
1487.79,1298.05,97.42
1487.89,1298.06,97.41
1487.90,1298.07,97.42
1487.85,1298.15,97.40
1487.86,1298.18,97.41
1487.72,1298.21,97.41
1487.71,1298.25,97.41
1487.86,1298.31,97.41
1487.88,1298.31,97.40
1487.68,1298.51,97.41
1487.65,1298.52,97.41
1487.70,1298.44,97.40
1487.72,1298.43,97.41
1487.73,1298.46,97.40
1487.74,1298.46,97.41
1487.82,1298.34,97.41
1487.64,1298.23,97.40
1487.63,1298.24,97.41
1487.63,1298.48,97.39
1487.62,1298.46,97.41
1487.64,1298.36,97.38
1487.65,1298.38,97.40
1487.75,1298.03,97.39
1487.77,1298.06,97.40
1487.67,1298.26,97.40
1487.65,1298.27,97.39
1487.84,1298.32,97.40
1487.87,1298.17,97.38
1487.66,1298.24,97.40
1487.69,1298.22,97.39
1487.70,1298.20,97.37
1487.70,1298.25,97.39
1487.86,1298.04,97.39
1487.75,1298.12,97.38
1487.87,1298.09,97.37
1487.87,1298.10,97.37
1487.76,1298.14,97.39
1487.76,1298.14,97.37
1487.75,1298.08,97.35
1487.77,1298.08,97.36
1487.68,1298.43,97.37
1487.74,1298.50,97.38
1487.74,1298.47,97.38
1487.71,1298.03,97.38
1487.73,1298.05,97.35
1487.63,1298.21,97.36
1487.64,1298.21,97.37
1487.64,1298.20,97.36
1487.69,1298.15,97.38
1487.66,1298.14,97.37
1487.68,1298.14,97.37
1487.75,1298.07,97.34
1487.71,1298.02,97.36
1487.71,1298.00,97.37
1487.30,1298.40,97.43
1487.31,1298.39,97.44
1487.40,1298.30,97.44
1487.38,1298.29,97.43
1487.32,1298.16,97.43
1487.28,1298.17,97.45
1487.83,1298.70,97.44
1487.82,1298.69,97.45
1487.79,1298.64,97.42
1487.73,1298.74,97.44
1487.73,1298.68,97.45
1487.72,1298.71,97.44
1487.80,1298.68,97.41
1487.84,1298.83,97.44
1487.69,1298.55,97.45
1487.68,1298.56,97.43
1487.71,1298.62,97.42
1487.72,1298.60,97.39
1487.65,1298.57,97.44
1487.70,1298.68,97.43
1487.71,1298.76,97.44
1487.73,1298.75,97.43
1487.69,1298.69,97.41
1487.72,1298.76,97.43
1487.82,1298.81,97.41
1487.76,1298.74,97.40
1487.73,1298.77,97.41
1487.60,1298.69,97.44
1487.58,1298.64,97.42
1487.59,1298.62,97.41
1487.61,1298.82,97.43
1487.64,1298.83,97.42
1487.58,1298.79,97.40
1487.60,1298.94,97.41
1487.43,1298.61,97.44
1487.45,1298.70,97.44
1487.42,1298.76,97.42
1487.43,1298.78,97.43
1487.47,1298.58,97.42
1487.42,1298.71,97.44
1487.47,1298.62,97.40
1487.34,1298.81,97.42
1487.34,1298.80,97.40
1487.47,1298.57,97.40
1487.49,1298.58,97.40
1487.40,1298.53,97.40
1487.18,1298.71,97.43
1487.15,1298.72,97.44
1487.24,1298.71,97.42
1487.17,1298.65,97.43
1487.19,1298.63,97.43
1487.20,1298.55,97.44
1487.19,1298.54,97.44
1487.18,1298.61,97.42
1487.18,1298.53,97.43
1487.17,1298.70,97.42
1487.17,1298.68,97.41
1487.21,1298.89,97.39
1487.23,1298.88,97.40
1487.20,1298.91,97.42
1487.16,1298.52,97.40
1487.18,1298.58,97.41
1487.04,1298.57,97.42
1487.06,1298.58,97.41
1487.12,1298.70,97.44
