"X","Y","Z"
1492.34,1298.60,97.22
1492.18,1298.37,97.15
1492.21,1298.36,97.15
1492.09,1297.26,97.56
1492.41,1297.05,97.51
1492.33,1297.18,97.51
1492.34,1297.19,97.51
1492.34,1297.23,97.52
1492.30,1297.19,97.51
1492.33,1297.24,97.54
1492.60,1297.42,97.32
1492.66,1297.41,97.34
1492.03,1297.11,97.51
1492.03,1297.07,97.53
1492.48,1297.22,97.37
1492.49,1297.21,97.37
1492.50,1297.47,97.33
1492.57,1297.43,97.32
1492.18,1297.04,97.34
1492.00,1297.09,97.52
1492.40,1297.78,97.39
1492.19,1297.72,97.29
1492.26,1297.08,97.25
1492.29,1297.05,97.24
1492.08,1297.17,97.24
1492.06,1297.15,97.25
1492.03,1297.16,97.24
1492.10,1297.26,97.22
1492.06,1297.24,97.22
1492.02,1297.15,97.23
1492.19,1297.37,97.24
1492.00,1297.50,97.29
1491.91,1297.48,97.29
1492.11,1296.93,97.18
1492.16,1297.08,97.19
1492.23,1297.10,97.19
1492.24,1297.02,97.18
1492.24,1296.99,97.18
1492.11,1297.05,97.19
1492.41,1297.52,97.20
1492.51,1297.51,97.20
1492.46,1297.60,97.21
1492.49,1297.53,97.20
1492.00,1297.41,97.22
1492.03,1297.43,97.22
1492.14,1296.17,97.57
1492.15,1296.16,97.56
1492.10,1296.18,97.56
1492.12,1296.27,97.57
1492.12,1296.30,97.55
1492.14,1296.32,97.55
1492.13,1296.81,97.58
1492.11,1296.19,97.53
1492.10,1296.20,97.53
1492.19,1296.27,97.52
1492.14,1296.75,97.41
1492.15,1296.73,97.41
1492.53,1296.59,97.34
1492.51,1296.59,97.34
1492.14,1296.82,97.32
1492.43,1296.69,97.31
1492.26,1296.83,97.34
1492.27,1296.82,97.34
1492.48,1296.95,97.32
1492.36,1296.89,97.32
1492.36,1296.79,97.39
1492.15,1296.75,97.35
1492.39,1296.69,97.38
1492.22,1296.81,97.31
1492.02,1296.07,97.51
1492.09,1296.02,97.52
1492.12,1296.02,97.50
1492.09,1296.02,97.51
1492.19,1296.22,97.35
1492.25,1296.15,97.34
1492.15,1296.86,97.28
1492.17,1296.87,97.28
1492.12,1296.52,97.25
1492.14,1296.52,97.24
1492.45,1296.24,97.25
1492.48,1296.25,97.22
1492.29,1296.56,97.25
1492.24,1296.78,97.22
1492.35,1296.67,97.20
1492.41,1296.56,97.20
1492.05,1296.28,97.19
1492.46,1296.23,97.25
1492.00,1296.13,97.18
1491.97,1296.09,97.20
1492.43,1296.28,97.09
1492.45,1296.22,97.09
1492.45,1295.29,97.59
1492.43,1295.26,97.59
1492.17,1295.13,97.56
1492.16,1295.15,97.56
1492.35,1295.01,97.57
1492.36,1295.03,97.57
1492.45,1295.09,97.56
1492.43,1295.13,97.56
1492.50,1295.56,97.53
1492.13,1295.99,97.55
1492.51,1295.49,97.51
1492.52,1295.48,97.51
1492.45,1295.22,97.47
1492.48,1295.15,97.47
1492.30,1295.29,97.50
1492.33,1295.29,97.49
1492.30,1295.28,97.49
1492.31,1295.30,97.49
1492.44,1295.68,97.49
1492.10,1295.77,97.48
1492.09,1295.79,97.48
1492.38,1295.58,97.45
1492.58,1295.65,97.45
1492.10,1295.49,97.49
1492.34,1295.58,97.44
1492.31,1295.55,97.44
1492.07,1295.60,97.39
1492.33,1295.39,97.42
1492.39,1295.51,97.43
1492.05,1295.30,97.44
1492.44,1295.21,97.38
1492.60,1295.87,97.21
1492.37,1295.18,97.32
1492.38,1295.18,97.32
1492.43,1295.66,97.33
1492.43,1295.63,97.32
1492.35,1294.98,97.32
1492.33,1295.06,97.31
1492.46,1295.29,97.30
1492.12,1294.97,97.00
1492.16,1295.00,97.00
1492.43,1295.00,97.19
1492.60,1294.67,97.20
1492.53,1295.73,97.26
1492.54,1295.68,97.26
1492.12,1295.71,97.27
1492.40,1295.65,97.29
1492.44,1295.63,97.30
1492.42,1295.41,97.25
1492.58,1295.74,97.25
1492.53,1295.71,97.23
1492.54,1295.87,97.22
1492.54,1295.54,97.21
1492.43,1295.39,97.22
1492.41,1295.51,97.23
1492.38,1295.38,97.24
1492.51,1295.77,97.20
1492.52,1295.80,97.12
1492.49,1295.83,97.19
1492.51,1296.04,97.26
1492.45,1295.89,97.20
1492.45,1295.79,97.19
1492.49,1295.88,97.17
1492.47,1295.75,97.18
1492.35,1296.01,97.26
1492.38,1295.92,97.24
1492.10,1295.21,97.17
1492.06,1295.30,97.19
1492.06,1295.91,97.23
1492.11,1295.82,97.19
1492.14,1295.40,97.25
1492.36,1295.85,97.24
1492.08,1295.31,97.26
1492.30,1295.88,97.22
1492.15,1295.34,97.23
1492.22,1295.55,97.20
1492.08,1295.30,97.25
1492.23,1295.88,97.23
1492.19,1295.91,97.24
1491.92,1295.53,97.25
1491.99,1295.48,97.28
1492.27,1295.93,97.21
1492.10,1295.94,97.20
1491.91,1295.54,97.21
1492.00,1295.73,97.20
1492.00,1295.76,97.20
1492.32,1295.82,97.09
1492.26,1295.83,97.11
1492.27,1296.08,97.08
1492.21,1295.96,97.06
1492.19,1295.78,97.06
1492.20,1295.65,97.06
